2025-02-20 09:27:30,070 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:30,070 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:30,076 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure dependencies are installed.] *************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:31,053 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:31,215 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:32,036 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:32,044 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure directory exists for /etc/apt/keyrings] **************************************************************************************************************************************************************************************************************
2025-02-20 09:27:32,411 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:32,430 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:32,442 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:32,451 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker apt key.] ****************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:32,993 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:33,009 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:33,069 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:33,076 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure curl is present (on older systems without SNI).] *****************************************************************************************************************************************************************************************************
2025-02-20 09:27:33,151 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:33,169 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:33,196 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:33,208 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker apt key (alternative for older systems without SNI).] ********************************************************************************************************************************************************************************************
2025-02-20 09:27:33,274 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:33,297 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:33,325 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:33,336 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Add Docker repository.] *************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:33,871 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:33,872 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:35,149 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:35,154 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install Docker packages.] ***********************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:35,193 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:35,225 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:35,226 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:35,249 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:35,256 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install Docker packages (with downgrade option).] ***********************************************************************************************************************************************************************************************************
2025-02-20 09:27:36,512 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:36,614 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:36,666 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:48,363 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:48,369 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install docker-compose plugin.] *****************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:48,444 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:48,465 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:48,487 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:48,500 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:48,507 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Install docker-compose-plugin (with downgrade option).] *****************************************************************************************************************************************************************************************************
2025-02-20 09:27:49,689 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:49,714 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:49,751 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:49,835 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:49,842 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure /etc/docker/ directory exists.] **********************************************************************************************************************************************************************************************************************
2025-02-20 09:27:49,933 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:49,972 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:49,974 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:49,981 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:49,989 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Configure Docker daemon options.] ***************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:50,083 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:50,116 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:50,129 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:50,140 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:50,154 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure Docker is started and enabled at boot.] **************************************************************************************************************************************************************************************************************
2025-02-20 09:27:50,942 p=23851 u=marwiesing n=ansible | ok: [debian-01]
2025-02-20 09:27:51,009 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:51,036 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:51,059 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:51,069 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-20 09:27:51,076 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-20 09:27:51,082 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-20 09:27:51,090 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Ensure handlers are notified now to avoid firewall conflicts.] **********************************************************************************************************************************************************************************************
2025-02-20 09:27:51,100 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:51,167 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:51,207 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:51,230 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:52,738 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:52,738 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:52,752 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:52,785 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:52,790 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Get docker group info using getent.] ************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:52,878 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:52,888 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:52,903 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:52,934 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:52,946 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : Check if there are any users to add to the docker group.] ***************************************************************************************************************************************************************************************************
2025-02-20 09:27:53,001 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:53,021 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:53,023 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:53,036 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:53,043 p=23851 u=marwiesing n=ansible | TASK [geerlingguy.docker : include_tasks] **********************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:53,105 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-01]
2025-02-20 09:27:53,111 p=23851 u=marwiesing n=ansible | skipping: [rocky-01]
2025-02-20 09:27:53,114 p=23851 u=marwiesing n=ansible | skipping: [ubuntu-02]
2025-02-20 09:27:53,135 p=23851 u=marwiesing n=ansible | skipping: [debian-01]
2025-02-20 09:27:53,171 p=23851 u=marwiesing n=ansible | TASK [Add user marwiesing to the docker group] *****************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:53,779 p=23851 u=marwiesing n=ansible | ok: [ubuntu-01]
2025-02-20 09:27:53,792 p=23851 u=marwiesing n=ansible | changed: [debian-01]
2025-02-20 09:27:53,802 p=23851 u=marwiesing n=ansible | ok: [ubuntu-02]
2025-02-20 09:27:53,836 p=23851 u=marwiesing n=ansible | ok: [rocky-01]
2025-02-20 09:27:53,906 p=23851 u=marwiesing n=ansible | PLAY RECAP *****************************************************************************************************************************************************************************************************************************************************************************
2025-02-20 09:27:53,906 p=23851 u=marwiesing n=ansible | debian-01                  : ok=16   changed=6    unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2025-02-20 09:27:53,906 p=23851 u=marwiesing n=ansible | rocky-01                   : ok=12   changed=0    unreachable=0    failed=0    skipped=12   rescued=0    ignored=0   
2025-02-20 09:27:53,906 p=23851 u=marwiesing n=ansible | ubuntu-01                  : ok=15   changed=0    unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
2025-02-20 09:27:53,906 p=23851 u=marwiesing n=ansible | ubuntu-02                  : ok=15   changed=0    unreachable=0    failed=0    skipped=11   rescued=0    ignored=0   
